,Name,Team,L/R,POS,IP,GS,GP,HA,R,ER,HR,BB,K,W,L,S,HD,BS,ERA,WHIP,SB,CS,SBP,W-Z,K-Z,S-Z,ERA-Z,WHIP-Z,Z-SUM,Z-SUM-A,ACV,
464,Grant Wolfram,BAL,LEFT,RP,26.66666666666667,0,21,45,20,16,2,15,31,3,1,0,0,0,5.400,2.250,2,0,0.075,-1.384,-2.211,-0.506,-0.337,-0.685,-5.123,0.24599999999999955,0.5851826155034189,
465,Zach Eflin,BAL,RIGHT,SP,71.33333333333333,14,14,125,48,47,18,13,50,6,5,0,0,0,5.930,1.935,2,3,0.028,-0.597,-1.794,-0.506,-1.195,-1.039,-5.131,0.23799999999999955,0.566152286543958,
466,Easton Lucas,TOR,LEFT,SP,24.333333333333336,5,6,34,18,18,5,12,23,3,3,0,0,0,6.657,1.890,1,0,0.041,-1.384,-2.387,-0.506,-0.546,-0.317,-5.14,0.2290000000000001,0.5447431664645659,
467,Mitch Spence,ATH,RIGHT,SP| RP,84.66666666666666,8,32,132,57,48,16,26,66,3,6,1,0,0,5.102,1.866,5,2,0.059,-1.384,-1.442,-0.415,-0.872,-1.029,-5.143,0.22599999999999998,0.5376067931047679,
468,Chad Green,TOR,LEFT,RP,43.666666666666664,0,45,71,28,27,14,13,35,3,2,1,0,0,5.565,1.924,5,6,0.115,-1.384,-2.123,-0.415,-0.607,-0.619,-5.149,0.21999999999999975,0.5233340463851717,
469,Andre Granillo,SLN,RIGHT,RP,20.999999999999996,0,14,30,11,11,3,7,18,1,0,1,0,0,4.714,1.762,1,1,0.048,-1.909,-2.497,-0.415,-0.153,-0.178,-5.152,0.21699999999999964,0.5161976730253737,
470,Tyler Anderson,ANA,LEFT,SP,136.33333333333334,26,26,195,73,69,28,57,104,2,8,0,0,0,4.555,1.848,9,1,0.066,-1.646,-0.608,-0.506,-0.823,-1.572,-5.155,0.21399999999999952,0.5090612996655756,
471,Chase Silseth,ANA,RIGHT,RP,11.0,0,10,13,2,2,1,6,13,0,0,0,0,0,1.636,1.727,4,0,0.364,-2.171,-2.607,-0.506,0.184,-0.08,-5.18,0.18900000000000006,0.4495915216672618,
472,Brady Basso,ATH,RIGHT,RP,11.666666666666668,1,11,14,4,3,0,9,8,1,1,0,0,0,2.314,1.971,0,0,0.0,-1.909,-2.717,-0.506,0.133,-0.185,-5.183,0.18599999999999994,0.4424551483074637,
473,Max Lazar,PHI,RIGHT,RP,41.333333333333336,0,36,57,23,22,7,12,26,1,1,1,0,0,4.790,1.669,1,1,0.024,-1.909,-2.321,-0.415,-0.325,-0.216,-5.186,0.18299999999999983,0.43531877494766563,
474,Roki Sasaki,LAN,RIGHT,SP,36.333333333333336,8,10,42,18,18,6,22,28,1,1,0,0,0,4.459,1.762,4,0,0.11,-1.909,-2.277,-0.506,-0.192,-0.308,-5.192,0.1769999999999996,0.42104602822806947,
475,Erasmo Ramirez,MIN,RIGHT,RP,11.0,0,9,13,4,3,2,2,5,0,1,1,0,0,2.454,1.364,0,0,0.0,-2.171,-2.782,-0.415,0.114,0.061,-5.194,0.17499999999999982,0.4162884459882048,
476,Cooper Criswell,BOS,RIGHT,RP,17.666666666666664,1,7,28,10,7,3,5,9,1,0,1,0,0,3.566,1.868,1,1,0.057,-1.909,-2.695,-0.415,0.03,-0.216,-5.205,0.1639999999999997,0.3901217436689459,
477,Valente Bellozo,MIA,RIGHT,SP| RP,81.33333333333334,6,32,116,44,42,15,23,54,1,4,0,0,0,4.647,1.709,1,5,0.012,-1.909,-1.706,-0.506,-0.55,-0.539,-5.209,0.16000000000000014,0.38060657918921653,
478,Porter Hodge,CHN,RIGHT,RP,33.0,0,36,49,24,23,9,18,40,2,2,2,0,0,6.273,2.030,1,0,0.03,-1.646,-2.014,-0.324,-0.641,-0.592,-5.217,0.15200000000000014,0.3615762502297557,
479,Sam Bachman,ANA,RIGHT,RP,20.333333333333332,0,23,27,15,14,1,10,18,2,3,0,0,0,6.197,1.820,2,0,0.098,-1.646,-2.497,-0.506,-0.383,-0.214,-5.246,0.12299999999999933,0.2925913077517084,
480,Carson Whisenhunt,SFN,LEFT,SP,23.333333333333332,5,5,33,14,13,6,12,16,2,1,0,0,0,5.014,1.929,2,0,0.086,-1.646,-2.541,-0.506,-0.224,-0.335,-5.253,0.11599999999999966,0.27593976991218094,
481,Bailey Horn,DET,LEFT,RP,11.333333333333332,0,10,13,2,2,1,7,10,0,1,0,0,0,1.588,1.765,0,0,0.0,-2.171,-2.673,-0.506,0.194,-0.097,-5.254,0.11500000000000021,0.27356097879224966,
482,Colin Selby,BAL,RIGHT,RP,14.0,0,11,21,5,5,2,2,14,0,2,0,0,0,3.214,1.643,1,0,0.071,-2.171,-2.585,-0.506,0.062,-0.06,-5.26,0.10899999999999999,0.2592882320726535,
483,Brandon Waddell,NYN,LEFT,RP,31.333333333333332,1,11,44,12,12,4,11,22,0,0,0,0,0,3.447,1.755,1,0,0.032,-2.171,-2.409,-0.506,0.082,-0.259,-5.263,0.10599999999999987,0.25215185871285545,
484,Michael Kopech,LAN,RIGHT,RP,11.0,0,14,6,3,3,0,13,12,0,0,0,0,0,2.454,1.727,0,0,0.0,-2.171,-2.629,-0.506,0.114,-0.08,-5.272,0.09699999999999953,0.2307427386334612,
485,Bryce Miller,SEA,RIGHT,SP,90.33333333333334,18,18,133,57,57,17,34,74,4,6,0,0,0,5.679,1.849,14,3,0.155,-1.121,-1.267,-0.506,-1.337,-1.043,-5.274,0.09499999999999975,0.22598515639359654,
486,Dugan Darnell,COL,LEFT,RP,11.666666666666666,0,9,13,5,5,1,7,5,1,0,0,0,0,3.857,1.714,5,1,0.429,-1.909,-2.782,-0.506,-0.007,-0.079,-5.284,0.08499999999999996,0.202197245194271,
487,Mason Montgomery,TBA,LEFT,RP,45.999999999999986,0,57,65,32,29,6,27,63,1,3,1,0,0,5.674,2.000,11,2,0.239,-1.909,-1.508,-0.415,-0.679,-0.776,-5.287,0.08199999999999985,0.19506087183447296,
488,Hunter Stratton,ATL| PIT,RIGHT,RP,19.0,0,15,28,12,11,3,7,16,1,1,1,0,0,5.210,1.842,0,0,0.0,-1.909,-2.541,-0.415,-0.212,-0.215,-5.291,0.0779999999999994,0.1855457073547415,
489,Josh Simpson,MIA,LEFT,RP,30.66666666666667,0,31,45,28,25,5,22,36,4,2,0,0,0,7.337,2.185,1,0,0.033,-1.121,-2.101,-0.506,-0.85,-0.717,-5.297,0.07200000000000006,0.17127296063514744,
490,Jackson Rutledge,WAS,RIGHT,RP,73.33333333333331,0,63,118,49,47,16,24,65,4,2,0,0,0,5.768,1.936,5,0,0.068,-1.121,-1.464,-0.506,-1.136,-1.073,-5.301,0.06799999999999962,0.16175779615541597,
491,Alan Rangel,PHI,RIGHT,RP,11.0,0,5,14,3,3,1,6,8,0,0,1,0,0,2.454,1.818,0,0,0.0,-2.171,-2.717,-0.415,0.114,-0.115,-5.304,0.0649999999999995,0.1546214227956179,
492,Gordon Graceffo,SLN,RIGHT,RP,43.0,0,26,71,33,30,2,13,40,3,1,1,0,0,6.279,1.954,2,1,0.047,-1.384,-2.014,-0.415,-0.838,-0.655,-5.305,0.06400000000000006,0.1522426316756866,
493,Spencer Arrighetti,HOU,RIGHT,SP,35.333333333333336,7,7,41,21,21,6,20,31,1,5,0,0,0,5.349,1.726,11,0,0.311,-1.909,-2.211,-0.506,-0.432,-0.256,-5.314,0.054999999999999716,0.1308335115962924,
494,Hector Neris,ANA| ATL| HOU,RIGHT,RP,26.666666666666668,0,35,44,25,20,6,16,35,3,2,0,0,0,6.750,2.250,7,1,0.263,-1.384,-2.123,-0.506,-0.617,-0.685,-5.316,0.052999999999999936,0.12607592935642772,
495,Mitchell Parker,WAS,LEFT,SP| RP,164.66666666666663,30,33,250,116,104,25,58,103,9,16,1,0,0,5.684,1.870,2,0,0.012,0.19,-0.63,-0.415,-2.444,-2.027,-5.325,0.043999999999999595,0.10466680927703349,
496,Ryan Brasier,CHN,RIGHT,RP,26.000000000000004,1,28,36,13,13,2,5,20,0,1,0,0,0,4.500,1.577,4,2,0.154,-2.171,-2.453,-0.506,-0.146,-0.051,-5.327,0.041999999999999815,0.09990922703716881,
497,Jordan Romano,PHI,RIGHT,RP,42.66666666666667,0,49,64,40,39,10,17,47,2,4,8,0,0,8.227,1.898,10,4,0.234,-1.646,-1.86,0.223,-1.479,-0.567,-5.329,0.040000000000000036,0.09515164479730413,
498,Tim Mayza,PHI| PIT,LEFT,RP,16.666666666666664,0,15,23,7,7,2,5,15,0,0,0,0,0,3.780,1.680,1,0,0.06,-2.171,-2.563,-0.506,0.0,-0.093,-5.333,0.03599999999999959,0.08563648031757266,
499,Carson Seymour,SFN,RIGHT,SP| RP,36.0,3,16,51,21,19,9,13,26,1,3,0,0,0,4.750,1.778,2,0,0.056,-1.909,-2.321,-0.506,-0.272,-0.326,-5.334,0.03500000000000014,0.08325768919764139,
500,Yaramil Hiraldo,BAL,RIGHT,RP,19.666666666666664,0,18,24,13,10,4,9,21,0,0,0,0,0,4.576,1.678,2,0,0.102,-2.171,-2.431,-0.506,-0.122,-0.109,-5.339,0.02999999999999936,0.07136373359797651,
501,Brandon Sproat,NYN,RIGHT,SP,20.666666666666668,4,4,24,11,11,0,7,17,0,2,0,0,0,4.790,1.500,1,1,0.048,-2.171,-2.519,-0.506,-0.163,0.015,-5.344,0.024999999999999467,0.059469777998313766,
502,Michael Petersen,ATL| MIA,RIGHT,RP,18.0,0,15,24,11,8,3,7,17,0,0,0,0,0,4.000,1.722,0,0,0.0,-2.171,-2.519,-0.506,-0.031,-0.128,-5.355,0.013999999999999346,0.03330307567905486,
503,Kyle Backhus,ARI,LEFT,RP,25.333333333333336,0,32,39,14,13,3,8,22,0,3,2,0,0,4.618,1.855,0,0,0.0,-2.171,-2.409,-0.324,-0.165,-0.298,-5.368,0.0009999999999994458,0.002378791119931283,
504,Jake Irvin,WAS,RIGHT,SP,180.00000000000006,33,33,274,120,114,38,62,124,9,13,0,0,0,5.700,1.867,10,3,0.056,0.19,-0.168,-0.506,-2.693,-2.191,-5.369,0.0,0.0,
505,Kevin Herget,ATL| NYN,LEFT,RP,13.0,0,7,16,5,4,0,5,6,0,0,0,0,0,2.769,1.615,0,0,0.0,-2.171,-2.76,-0.506,0.103,-0.043,-5.379,-0.009999999999999787,-0.023787911199325506,
506,Tanner Gordon,COL,LEFT,SP,75.33333333333333,15,15,133,60,53,16,17,62,6,8,0,0,0,6.332,1.991,5,0,0.066,-0.597,-1.53,-0.506,-1.498,-1.247,-5.379,-0.009999999999999787,-0.023787911199325506,
507,Josh Winckowski,BOS,RIGHT,RP,11.666666666666668,0,6,13,7,5,0,5,9,0,1,0,0,0,3.857,1.543,2,0,0.171,-2.171,-2.695,-0.506,-0.007,-0.009,-5.388,-0.019000000000000128,-0.045197031278719726,
508,Luis Guerrero,BOS,RIGHT,RP,17.333333333333336,0,13,12,8,8,0,14,10,0,1,0,0,0,4.154,1.500,3,1,0.173,-2.171,-2.673,-0.506,-0.05,0.013,-5.388,-0.019000000000000128,-0.045197031278719726,
509,Juan Morillo,ARI,RIGHT,RP,34.33333333333334,0,42,49,19,16,2,20,36,0,3,1,0,0,4.194,2.010,1,1,0.029,-2.171,-2.101,-0.415,-0.111,-0.591,-5.389,-0.020000000000000462,-0.04757582239865312,
510,Collin Snider,SEA,RIGHT,RP,26.333333333333336,0,24,49,20,16,3,6,24,2,1,0,0,0,5.468,2.089,1,0,0.038,-1.646,-2.365,-0.506,-0.346,-0.526,-5.391,-0.02200000000000024,-0.0523334046385178,
511,Sauryn Lao,SEA| WAS,RIGHT,RP,11.000000000000002,0,8,20,7,6,2,2,9,1,0,0,0,0,4.909,2.000,0,0,0.0,-1.909,-2.695,-0.506,-0.097,-0.186,-5.392,-0.023000000000000576,-0.054712195758451196,
512,Luis Curvelo,TEX,RIGHT,RP,19.000000000000004,0,17,26,13,12,3,10,20,1,1,0,0,0,5.684,1.895,1,0,0.053,-1.909,-2.453,-0.506,-0.282,-0.25,-5.4,-0.031000000000000583,-0.07374252471791203,
513,Matt Sauer,LAN,RIGHT,RP,29.666666666666668,1,10,48,23,21,6,8,24,2,1,1,0,0,6.371,1.888,0,0,0.0,-1.646,-2.365,-0.415,-0.599,-0.383,-5.409,-0.040000000000000036,-0.09515164479730413,
514,Corbin Martin,BAL,RIGHT,RP,18.0,0,17,32,15,12,4,9,23,1,0,2,0,0,6.000,2.278,0,0,0.0,-1.909,-2.387,-0.324,-0.311,-0.48,-5.411,-0.041999999999999815,-0.09990922703716881,
515,Kevin Kelly,TBA,RIGHT,RP,39.66666666666666,0,41,65,29,26,11,9,35,2,5,0,0,0,5.899,1.865,4,1,0.101,-1.646,-2.123,-0.506,-0.655,-0.481,-5.413,-0.04400000000000048,-0.1046668092770356,
516,Paxton Schultz,TOR,LEFT,RP,24.666666666666664,2,13,40,16,12,4,8,28,0,0,0,0,0,4.378,1.946,0,0,0.0,-2.171,-2.277,-0.506,-0.115,-0.369,-5.439,-0.07000000000000028,-0.16651537839528277,
517,Sam Moll,CIN,LEFT,RP,18.333333333333336,0,23,25,16,13,4,10,22,1,0,0,0,0,6.382,1.909,2,1,0.109,-1.909,-2.409,-0.506,-0.372,-0.251,-5.446,-0.07699999999999996,-0.18316691623481018,
518,Daniel Robert,PHI,LEFT,RP,12.999999999999998,0,15,15,7,6,2,10,15,0,0,0,0,0,4.154,1.923,0,1,0.0,-2.171,-2.563,-0.506,-0.038,-0.184,-5.462,-0.09299999999999997,-0.22122757415373184,
519,Jake Eder,ANA,LEFT,RP,18.333333333333336,0,8,21,10,10,3,9,15,0,1,0,0,0,4.909,1.636,0,0,0.0,-2.171,-2.563,-0.506,-0.161,-0.074,-5.476,-0.1070000000000002,-0.25453064983278884,
520,Casey Lawrence,SEA| TOR,RIGHT,RP,17.666666666666664,0,6,34,15,8,2,1,7,1,2,0,0,0,4.075,1.981,2,0,0.113,-1.909,-2.738,-0.506,-0.041,-0.286,-5.48,-0.11100000000000065,-0.2640458143125203,
521,John King,SLN,LEFT,RP,48.33333333333333,0,51,80,30,25,8,14,28,2,1,0,0,0,4.655,1.945,4,1,0.083,-1.646,-2.277,-0.506,-0.329,-0.721,-5.481,-0.1120000000000001,-0.26642460543245156,
522,Sean Reynolds,SDN,LEFT,RP,27.0,1,19,28,16,16,4,17,25,0,1,0,0,0,5.333,1.667,2,0,0.074,-2.171,-2.343,-0.506,-0.327,-0.139,-5.486,-0.11699999999999999,-0.27831856103211433,
523,Zach Maxwell,CIN,RIGHT,RP,10.0,0,8,16,5,5,3,4,13,0,0,0,0,0,4.500,2.000,1,0,0.1,-2.171,-2.607,-0.506,-0.056,-0.169,-5.509,-0.14000000000000057,-0.33303075679056554,
524,Carson Fulmer,ANA,RIGHT,RP,29.33333333333333,0,13,35,19,19,5,11,26,0,0,0,0,0,5.830,1.568,3,0,0.102,-2.171,-2.321,-0.506,-0.469,-0.049,-5.516,-0.14700000000000024,-0.349682294630093,
525,Jonathan Loaisiga,NYA,RIGHT,RP,29.666666666666668,0,30,49,15,14,7,10,25,0,1,1,0,0,4.247,1.989,1,1,0.034,-2.171,-2.343,-0.415,-0.108,-0.489,-5.526,-0.15700000000000003,-0.3734702058294185,
526,Kevin Ginkel,ARI,LEFT,RP,25.666666666666668,0,29,38,22,21,2,13,29,1,4,3,0,0,7.364,1.987,1,0,0.039,-1.909,-2.255,-0.233,-0.717,-0.421,-5.535,-0.16600000000000037,-0.3948793259088127,
527,Andrew Heaney,LAN| PIT,LEFT,SP| RP,122.33333333333334,23,27,189,77,75,25,40,86,5,10,0,0,0,5.518,1.872,7,1,0.057,-0.859,-1.003,-0.506,-1.657,-1.512,-5.537,-0.16800000000000015,-0.39963690814867736,
528,Joe Ross,PHI,RIGHT,RP,50.99999999999999,1,37,83,30,29,8,18,39,2,1,0,0,0,5.118,1.980,0,1,0.0,-1.646,-2.036,-0.506,-0.532,-0.825,-5.545,-0.17600000000000016,-0.4186672371081382,
529,Connor Seabold,ATL| TBA,RIGHT,RP,10.333333333333332,0,7,14,5,5,1,6,10,0,0,0,0,0,4.355,1.935,0,0,0.0,-2.171,-2.673,-0.506,-0.046,-0.151,-5.547,-0.17799999999999994,-0.42342481934800286,
530,Sean Guenther,DET,LEFT,RP,10.333333333333332,1,9,12,7,6,0,5,8,0,1,0,0,0,5.226,1.645,0,1,0.0,-2.171,-2.717,-0.506,-0.116,-0.045,-5.556,-0.18700000000000028,-0.4448339394273971,
531,Keaton Winn,SFN,RIGHT,RP,10.0,0,7,17,5,5,1,2,9,0,0,0,0,0,4.500,1.900,2,0,0.2,-2.171,-2.695,-0.506,-0.056,-0.133,-5.562,-0.1930000000000005,-0.45910668614699324,
532,Ian Gibaut,CIN,RIGHT,RP,25.33333333333334,0,25,35,13,13,3,8,15,0,1,0,0,0,4.618,1.697,2,1,0.079,-2.171,-2.563,-0.506,-0.165,-0.157,-5.563,-0.19399999999999995,-0.4614854772669245,
533,Easton McGee,MIL,RIGHT,RP,14.666666666666666,0,9,20,9,9,1,5,13,0,0,0,0,0,5.523,1.704,0,0,0.0,-2.171,-2.607,-0.506,-0.199,-0.095,-5.578,-0.20900000000000052,-0.4971673440659149,
534,Jonah Tong,NYN,RIGHT,SP,18.666666666666664,5,5,32,20,16,3,9,22,2,3,0,0,0,7.714,2.196,0,1,0.0,-1.646,-2.409,-0.506,-0.572,-0.444,-5.578,-0.20900000000000052,-0.4971673440659149,
535,Marcus Stroman,NYA,RIGHT,SP,39.0,9,9,61,27,27,6,16,26,3,2,0,0,0,6.231,1.974,3,0,0.077,-1.384,-2.321,-0.506,-0.745,-0.623,-5.579,-0.20999999999999996,-0.4995461351858462,
536,Roansy Contreras,BAL| COL,RIGHT,RP,12.666666666666666,0,5,16,8,8,3,2,6,0,0,0,0,0,5.684,1.421,1,1,0.079,-2.171,-2.76,-0.506,-0.188,0.045,-5.581,-0.21200000000000063,-0.504303717425713,
537,Alek Jacob,SDN,LEFT,RP,33.333333333333336,0,29,49,20,19,6,14,23,1,0,0,0,0,5.130,1.890,5,1,0.15,-1.909,-2.387,-0.506,-0.351,-0.433,-5.586,-0.21700000000000053,-0.5161976730253758,
538,Liam Hendriks,BOS,RIGHT,RP,13.666666666666666,0,14,14,11,10,2,7,12,0,2,0,0,0,6.585,1.537,2,0,0.146,-2.171,-2.629,-0.506,-0.299,-0.008,-5.613,-0.24400000000000066,-0.5804250332635563,
539,Lyon Richardson,CIN,SWITCH,RP,37.666666666666664,0,34,50,25,19,2,21,30,0,3,0,0,0,4.540,1.885,1,1,0.027,-2.171,-2.233,-0.506,-0.223,-0.483,-5.616,-0.2469999999999999,-0.5875614066233522,
540,Anthony Veneziano,MIA| SLN,LEFT,RP,25.000000000000004,1,26,39,13,13,4,11,25,0,0,0,0,0,4.680,2.000,5,0,0.2,-2.171,-2.343,-0.506,-0.175,-0.422,-5.618,-0.24900000000000055,-0.592318988863219,
541,Mitch Farris,ANA,LEFT,SP,24.333333333333332,5,5,35,19,18,4,11,24,1,3,0,0,0,6.657,1.890,2,2,0.082,-1.909,-2.365,-0.506,-0.546,-0.317,-5.643,-0.274,-0.6517887668615328,
542,Sam Long,KCA,LEFT,RP,40.33333333333333,0,39,63,31,24,7,22,33,2,3,0,0,0,5.355,2.107,2,0,0.05,-1.646,-2.167,-0.506,-0.495,-0.833,-5.648,-0.2789999999999999,-0.6636827224611955,
543,Juan Burgos,ARI| SEA,RIGHT,RP,13.333333333333334,0,13,24,10,9,2,8,14,1,1,0,0,0,6.075,2.400,1,1,0.075,-1.909,-2.585,-0.506,-0.238,-0.413,-5.651,-0.28200000000000003,-0.6708190958209936,
544,Ben Bowden,ATH,LEFT,RP,10.666666666666666,0,11,17,6,5,2,5,7,0,0,0,0,0,4.219,2.062,2,0,0.188,-2.171,-2.738,-0.506,-0.036,-0.203,-5.656,-0.2869999999999999,-0.6827130514206564,
545,Justin Bruihl,TOR,LEFT,RP,13.666666666666668,0,15,23,10,8,2,7,18,0,0,0,0,0,5.268,2.195,1,1,0.073,-2.171,-2.497,-0.506,-0.158,-0.324,-5.657,-0.28800000000000026,-0.6850918425405897,
546,Bryan Hudson,CHA| MIL,LEFT,RP,15.0,0,16,21,10,8,2,13,19,0,1,0,0,0,4.800,2.267,4,0,0.267,-2.171,-2.475,-0.506,-0.119,-0.394,-5.666,-0.2970000000000006,-0.706500962619984,
547,Ryan Feltner,COL,RIGHT,SP,30.333333333333336,6,6,46,17,16,4,12,25,0,2,0,0,0,4.747,1.912,8,0,0.264,-2.171,-2.343,-0.506,-0.229,-0.418,-5.667,-0.29800000000000004,-0.7088797537399153,
548,Davis Daniel,ATL,RIGHT,P,10.0,2,3,13,6,6,1,7,9,0,1,0,0,0,5.400,2.000,5,0,0.5,-2.171,-2.695,-0.506,-0.126,-0.169,-5.667,-0.29800000000000004,-0.7088797537399153,
549,Ryan Johnson,ANA,SWITCH,RP,14.666666666666666,0,14,29,15,12,4,5,16,1,1,1,0,0,7.364,2.318,0,0,0.0,-1.909,-2.541,-0.415,-0.41,-0.412,-5.686,-0.31700000000000017,-0.7540767850186351,
550,Logan VanWey,HOU,RIGHT,RP,10.666666666666668,0,9,18,7,6,2,3,7,0,0,0,0,0,5.062,1.969,0,0,0.0,-2.171,-2.738,-0.506,-0.107,-0.168,-5.691,-0.32200000000000006,-0.7659707406182977,
551,Andrew Hoffmann,ARI| KCA,RIGHT,RP,11.999999999999998,0,11,21,12,8,2,10,12,1,1,0,0,0,6.000,2.583,1,0,0.083,-1.909,-2.629,-0.506,-0.208,-0.449,-5.7,-0.3310000000000004,-0.787379860697692,
552,Wade Miley,CIN,LEFT,P,12.0,2,3,20,9,9,3,6,7,1,0,0,0,0,6.750,2.167,2,0,0.167,-1.909,-2.738,-0.506,-0.278,-0.273,-5.704,-0.33499999999999996,-0.7968950251774214,
553,Bryce Jarvis,ARI,LEFT,RP,22.0,0,12,34,14,14,3,10,21,0,0,1,0,0,5.727,2.000,1,1,0.045,-2.171,-2.431,-0.415,-0.334,-0.371,-5.722,-0.35300000000000065,-0.8397132653362098,
554,Frankie Montas,NYN,RIGHT,SP,38.66666666666667,7,9,70,29,27,8,14,32,3,2,0,0,0,6.285,2.172,4,0,0.103,-1.384,-2.189,-0.506,-0.755,-0.887,-5.722,-0.35300000000000065,-0.8397132653362098,
555,Brandyn Garcia,ARI| SEA,LEFT,RP,14.333333333333332,0,14,21,12,9,0,8,14,0,2,0,0,0,5.651,2.023,1,1,0.07,-2.171,-2.585,-0.506,-0.209,-0.254,-5.725,-0.35599999999999987,-0.8468496386960057,
556,Payton Tolle,BOS,LEFT,SP| RP,16.333333333333332,3,7,25,12,11,5,8,19,0,1,0,0,0,6.061,2.020,3,0,0.184,-2.171,-2.475,-0.506,-0.29,-0.287,-5.73,-0.36100000000000065,-0.8587435942956706,
557,Carson Spiers,CIN,RIGHT,P,13.333333333333334,2,3,18,9,9,3,7,11,0,2,0,0,0,6.075,1.875,0,0,0.0,-2.171,-2.651,-0.506,-0.238,-0.166,-5.733,-0.3639999999999999,-0.8658799676554666,
558,Dane Dunning,ATL| TEX,RIGHT,RP,20.666666666666664,0,12,33,17,16,4,7,21,0,0,2,0,0,6.968,1.935,0,0,0.0,-2.171,-2.431,-0.324,-0.514,-0.302,-5.741,-0.3719999999999999,-0.8849102966149274,
559,Beau Brieske,DET,RIGHT,RP,21.999999999999996,1,22,33,20,16,5,12,16,1,3,1,0,0,6.545,2.046,3,0,0.136,-1.909,-2.541,-0.415,-0.474,-0.406,-5.745,-0.37600000000000033,-0.8944254610946589,
560,Jon Gray,TEX,RIGHT,RP,14.000000000000002,0,6,23,12,12,5,6,12,1,1,0,0,0,7.714,2.071,2,0,0.143,-1.909,-2.629,-0.506,-0.429,-0.271,-5.745,-0.37600000000000033,-0.8944254610946589,
561,Nick Anderson,COL,RIGHT,RP,14.666666666666668,0,12,24,10,10,3,2,10,0,0,0,0,0,6.136,1.773,3,1,0.205,-2.171,-2.673,-0.506,-0.269,-0.13,-5.749,-0.3799999999999999,-0.9039406255743883,
562,Pierson Ohl,MIN,RIGHT,SP| RP,29.999999999999996,3,14,52,22,17,5,7,27,0,3,0,0,0,5.100,1.967,1,0,0.033,-2.171,-2.299,-0.506,-0.309,-0.471,-5.756,-0.38700000000000045,-0.9205921634139178,
563,Luis Contreras,HOU,RIGHT,RP,12.0,0,9,16,9,9,2,8,13,0,0,0,0,0,6.750,2.000,0,0,0.0,-2.171,-2.607,-0.506,-0.278,-0.202,-5.764,-0.39500000000000046,-0.9396224923733786,
564,Eduarniel Nunez,ATH| SDN,RIGHT,RP,12.666666666666666,0,10,19,10,10,2,11,11,1,0,0,0,0,7.105,2.368,2,2,0.158,-1.909,-2.651,-0.506,-0.328,-0.378,-5.772,-0.40300000000000047,-0.9586528213328395,
565,Thomas Hatch,KCA| MIN,RIGHT,RP,34.0,1,12,54,23,22,7,17,22,2,1,0,0,0,5.824,2.088,5,1,0.147,-1.646,-2.409,-0.506,-0.542,-0.679,-5.782,-0.41300000000000026,-0.9824407325321649,
566,Zach Agnos,COL,RIGHT,RP,31.333333333333332,0,30,47,25,23,5,17,19,1,3,4,0,0,6.606,2.043,0,2,0.0,-1.909,-2.475,-0.142,-0.69,-0.576,-5.791,-0.4220000000000006,-1.0038498526115591,
567,Adam Mazur,MIA,RIGHT,SP,30.0,6,6,45,21,16,4,12,19,0,4,0,0,0,4.800,1.900,2,0,0.067,-2.171,-2.475,-0.506,-0.238,-0.4,-5.791,-0.4220000000000006,-1.0038498526115591,
568,Jose Urena,ANA| LAN| MIN| NYN| TOR,RIGHT,SP| RP,55.0,6,19,81,29,28,8,23,34,0,1,1,0,0,4.582,1.891,1,1,0.018,-2.171,-2.145,-0.415,-0.343,-0.717,-5.792,-0.42300000000000004,-1.0062286437314905,
569,Nestor Cortes,MIL| SDN,RIGHT,SP,34.333333333333336,8,8,53,24,24,13,20,29,2,4,0,0,0,6.291,2.126,2,0,0.058,-1.646,-2.255,-0.506,-0.672,-0.732,-5.812,-0.4430000000000005,-1.0538044661301436,
570,Jonathan Cannon,CHA,RIGHT,SP| RP,103.66666666666664,17,22,164,69,67,19,38,86,4,10,0,0,0,5.817,1.949,12,1,0.116,-1.121,-1.003,-0.506,-1.646,-1.561,-5.838,-0.4690000000000003,-1.1156530352483907,
571,Nick Hernandez,HOU,RIGHT,RP,10.666666666666666,0,10,20,6,6,3,8,11,0,0,0,0,0,5.062,2.625,0,0,0.0,-2.171,-2.651,-0.506,-0.107,-0.415,-5.849,-0.4800000000000004,-1.1418197375676495,
572,Jordan Wicks,CHN,LEFT,RP,14.333333333333334,0,8,32,12,10,2,1,13,0,1,1,0,0,6.279,2.302,0,1,0.0,-2.171,-2.607,-0.415,-0.279,-0.394,-5.867,-0.4980000000000002,-1.184637977726436,
573,Mason Barnett,ATH,RIGHT,SP,22.333333333333332,5,5,35,18,17,3,11,18,1,1,0,0,0,6.851,2.060,2,0,0.09,-1.909,-2.497,-0.506,-0.535,-0.424,-5.87,-0.5010000000000003,-1.191774351086234,
574,Caden Dana,ANA,LEFT,SP,32.333333333333336,5,7,42,24,23,9,18,33,0,4,0,0,0,6.402,1.856,7,3,0.216,-2.171,-2.167,-0.506,-0.661,-0.381,-5.887,-0.5179999999999998,-1.232213800125087,
575,Bowden Francis,TOR,RIGHT,SP,63.99999999999999,14,14,96,46,43,19,27,54,2,8,0,0,0,6.047,1.922,0,0,0.0,-1.646,-1.706,-0.506,-1.131,-0.904,-5.893,-0.524,-1.246486546844683,
